movieId,imdbId,tmdbId
4045,72735,8043
4046,49233,43258
4047,107007,10655
4048,110115,75490
4051,0054333,
4052,218817,9989
4053,238948,18828
4054,206275,9816
4055,194218,20637
4056,237572,5955
4060,104765,66599
4061,102388,17474
4062,95690,11191
4063,105165,2613
4066,95348,17006
4067,108451,26333
4068,186589,16723
4069,209475,2018
4073,178642,18856
4076,162024,83500
4077,216800,47943
4079,92546,5709
4080,92605,11215
4081,92608,26477
4082,92618,10937
4084,92644,96
4085,86960,90
4086,92654,11028
4088,92656,67307
4089,92690,19324
4090,92695,19933
4091,92718,12919
4092,92746,15785
4095,92804,12506
4098,92843,39507
4101,92904,30994
4102,92948,17159
4103,92965,10110
4104,92974,18935
4105,83907,764
4106,92997,20287
4108,93029,71881
4109,93036,15658
4111,93073,28368
4114,93104,48149
4115,93186,26156
4116,93200,34101
4117,93209,32054
4121,93260,2614
4122,93277,40962
4123,93278,12704
4124,93300,580
4126,93407,13703
4128,93437,1547
4130,93476,2608
4131,93477,32058
4132,93493,10019
4133,93507,11649
4135,93560,13509
4136,93562,63639
4139,93638,34379
4140,93648,22915
4141,192111,24940
4142,190524,37302
4143,242998,10984
4144,118694,843
4146,120753,318
4148,212985,9740
4149,239948,10878
4151,216787,10697
4153,231775,16300
4155,230838,1921
4156,177650,44412
4158,166276,23685
4159,233142,12138
4161,236493,6073
4162,250720,39180
4166,251031,19513
4167,179626,2749
4168,192071,10050
4169,212380,17203
4171,236447,95682
4173,220157,49929
4174,99073,2302
4175,116447,32686
4177,81163,6028
4178,31742,51802
4179,82912,42148
4180,91836,29492
4181,96223,25447
4183,100842,38545
4184,39190,19490
4185,65687,31151
4186,60424,1888
4187,57251,38805
4188,44685,16618
4189,59245,2428
4190,53793,22013
4191,60086,15598
4194,37800,56137
4195,66740,17965
4197,79781,33250
4198,80421,14460
4200,101764,9594
4201,77504,35976
4203,102005,2453
4205,100140,4587
4207,100232,12773
4208,127952,125099
4210,91474,11454
4211,100486,38718
4212,77413,4192
4213,97179,11607
4214,88000,14052
4215,93857,16889
4216,100049,39934
4217,118540,26580
4218,91860,21309
4219,89208,16263
4220,71771,4985
4221,102517,20704
4222,87015,23730
4223,215750,853
4224,242445,10877
4225,205873,5257
4226,209144,77
4228,125022,10833
4229,239949,20309
4231,244970,12658
4232,227538,10054
4233,246989,10646
4234,236784,2575
4235,245712,55
4236,206187,65075
4237,247380,44379
4238,164334,2043
4239,221027,4133
4241,0235679,10991
4246,243155,634
4247,245686,10956
4248,236348,19366
4251,221073,9519
4252,255094,13898
4254,231402,9290
4255,240515,13166
4262,86250,111
4263,55895,32488
4265,132245,10477
4266,245120,12484
4267,203755,2144
4268,141907,24113
4270,209163,1734
4271,243889,38047
4273,240913,4973
4274,56937,8095
4275,85811,849
4276,89504,27223
4277,16039,2981
4278,25913,39266
4279,98524,31863
4280,84917,11307
4281,62776,46498
4282,64940,11163
4284,60429,18691
4290,101902,25221
4291,80319,19494
4292,79638,40842
4293,90098,19357
4294,45464,33743
4296,66011,9062
4297,93713,11174
4298,48021,934
4299,183790,9476
4300,212826,37691
4302,208911,10613
4304,256408,14268
4305,225071,5852
4306,126029,808
4308,203009,824
4310,213149,676
4312,210727,26813
4316,77716,50541
4317,102343,26255
4318,100395,22414
4319,46719,43329
4321,101587,1406
4322,95082,13554
4324,48248,66035
4326,95647,1632
4327,54047,966
4329,53221,301
4332,94082,12623
4333,94142,11896
4334,244316,25538
4337,60934,5923
4338,41996,15497
4339,59885,21876
4340,255798,11090
4342,212815,21056
4343,251075,9397
4344,244244,9705
4345,254099,26475
4347,234288,29937
4349,65528,10364
4350,116344,32458
4351,102685,1089
4352,98300,38043
4353,86508,9967
4354,105699,17494
4355,92272,17465
4356,45810,759
4357,45891,10297
4359,48605,10653
4360,47574,21468
4361,84805,9576
4366,230011,10865
4367,146316,1995
4368,240462,10808
4369,232500,9799
4370,212720,644
4371,255819,16161
4372,250224,10691
4375,228242,21488
4378,203119,11826
4380,203632,9301
4381,243493,11444
4383,228786,60670
4384,246765,55551
4386,239395,10992
4387,271027,2140
4388,257106,4248
4389,245238,17612
4390,249380,3134
4391,224578,34899
4392,99012,8217
4394,58953,26483
4396,82136,11286
4397,87032,11950
4399,58249,36245
4401,57007,15875
4402,59124,26573
4403,53925,23439
4404,16847,10728
4405,15064,5991
4406,56217,11697
4407,91886,6106
4409,105378,19200
4410,91983,11300
4411,59740,16211
4414,57693,32569
4415,82163,20075
4417,82966,28794
4420,46754,34689
4422,69467,10238
4424,65777,4789
4426,48261,18030
4427,63227,18988
4428,55184,11536
4432,51036,976
4433,49966,69605
4437,76786,11906
4438,68767,11713
4440,67824,12481
4441,77594,13333
4442,89461,13938
4443,82869,10540
4444,68935,9462
4445,163862,82623
4446,173840,2114
4447,250494,8835
4448,227445,11371
4450,242193,9517
4451,273300,25985
4452,227005,15745
4453,245280,24977
4454,188913,36107
4458,109049,13794
4459,130445,13795
4462,94593,38965
4464,94606,31052
4465,94608,10868
4466,94602,9395
4467,96764,14506
4469,94669,4281
4470,94675,2
4471,94678,26044
4473,94712,14911
4474,94715,15592
4475,94716,15267
4477,94744,30502
4478,94746,19382
4479,94747,24679
4480,94761,9599
4482,94799,17170
4483,94824,18509
4486,94884,14441
4487,94889,7520
4488,94894,10126
4489,94898,9602
4490,94910,23752
4491,97125,41952
4492,90887,3980
4493,94919,10127
4495,94921,27397
4496,94933,9748
4498,94963,10651
4499,95031,10141
4500,92929,27362
4501,95088,5680
4502,95107,26386
4503,95119,34053
4506,95174,10675
4508,95243,10130
4509,95253,2617
4511,95304,21362
4515,95360,26723
4516,95409,20443
4518,95488,11347
4519,95489,12144
4520,95519,13704
4521,95532,12505
4522,95599,41963
4523,95638,13482
4524,95654,34014
4526,95687,12120
4527,95736,47818
4528,95774,38617
4529,95801,3543
4531,95963,9604
4532,95990,24929
4533,89907,10925
4534,95993,13965
4535,84296,24266
4537,96018,18197
4538,96029,70842
4539,96030,38909
4541,96071,11503
4543,96098,9717
4544,96101,11966
4545,91949,2605
4546,96163,8740
4550,96203,26798
4552,96251,41428
4553,96256,8337
4555,96289,8463
4557,96316,28176
4558,96320,9493
4559,96380,26603
4560,96425,33172
4561,96426,29095
4562,96454,12582
4563,96486,10001
4564,96794,11352
4565,88708,12500
4566,92548,25678
4567,96804,25682
4568,96913,17882
4569,106393,32049
4570,96926,45225
4571,96928,1648
4572,96933,4105
4573,96943,22711
4577,97027,10142
4578,97044,3064
4584,97236,15142
4585,97235,14550
4587,97257,2210
4589,85475,21721
4590,97276,116014
4591,97289,11828
4592,97314,55699
4593,97328,10551
4600,97458,17190
4602,97481,9085
4603,97500,17819
4605,97531,14776
4606,97567,59585
4608,97579,29185
4610,97613,32059
4612,97635,4486
4614,97659,10222
4615,97714,12774
4616,97722,14621
4617,97731,19118
4618,97737,14372
4619,97758,15138
4621,97778,9494
4622,97790,17362
4623,97815,9942
4624,97858,8216
4625,97883,4296
4626,97889,24739
4627,97892,39197
4628,97965,9686
4629,97967,27418
4630,97987,39002
4632,98051,31606
4634,98073,37146
4636,98141,8867
4638,163025,331
4639,265029,11467
4640,222851,327
4641,162346,1548
4642,248845,13403
4643,133152,869
4644,237539,552
4645,123948,36095
4649,243655,2171
4652,98193,19142
4654,98206,10135
4655,98219,32767
4658,98253,19236
4659,98260,32261
4660,98261,60276
4661,98273,12150
4662,98282,11185
4663,98308,47045
4664,98319,18683
4666,98343,12478
4667,98347,49788
4670,94035,25155
4673,98439,9618
4674,98442,16560
4675,98471,31608
4676,98519,22102
4677,98536,6951
4678,98546,11959
4679,98554,2616
4680,98577,7091
4681,98621,249
4682,98622,11342
4684,98678,32330
4686,108539,8494
4687,56868,26535
4688,101465,41784
4690,87089,2148
4691,87130,42033
4692,87428,11308
4696,83366,19317
4697,83624,27813
4698,119842,57745
4699,218922,2057
4700,247638,9880
4701,266915,5175
4703,94868,41951
4704,56059,11385
4705,77288,4484
4706,80489,11684
4709,64782,20391
4710,75213,12584
4711,108323,70042
4712,64285,1627
4713,80360,11542
4714,80377,17169
4716,80408,33214
4717,80436,19267
4718,252866,2770
4719,181739,12610
4720,230600,1933
4721,244000,13496
4722,250202,21055
4723,250323,24936
4724,221559,80070
4725,261983,10972
4727,238112,1722
4728,250687,9896
4731,251141,125707
4732,258470,9683
4733,256524,2779
4734,261392,2294
4735,228333,10016
4736,234829,26602
4737,221799,37920
4738,208196,22230
4740,206926,13966
4741,203166,742
4743,255653,15104
4744,263488,8922
4745,184791,11065
4748,103596,16314
4749,109015,18885
4750,112255,40508
4751,80907,5922
4752,81114,27346
4753,92147,34223
4754,70917,16307
4755,118178,27681
4756,246544,11370
4757,202470,12508
4761,200427,34714
4763,263957,106230
4765,242587,18734
4766,250809,44321
4767,47795,26661
4768,13086,5998
4769,248912,58062
4770,221218,2176
4771,180734,20857
4772,229340,22617
4774,246464,2185
4775,118589,10696
4776,139654,2034
4782,239986,31016
4783,264578,32567
4784,82416,12537
4787,102316,11521
4789,71994,27327
4792,53559,29756
4795,58092,30295
4796,53877,25767
4798,51773,22874
4799,57193,11576
4800,29081,43860
4801,33836,43802
4802,53143,9660
4803,67588,15393
4804,55312,248
4806,59527,25905
4809,86312,12502
4810,76172,66092
4811,79766,10373
4812,91993,13766
4814,260866,12103
4815,252501,11313
4816,196229,9398
4818,245891,45864
4821,206314,10866
4822,273799,34549
4823,240890,9778
4826,80437,16121
4830,80474,1623
4831,80492,40932
4832,80500,32027
4833,80516,13550
4834,80520,13612
4835,80549,16769
4836,80556,42158
4837,80569,27958
4840,80610,1716
4842,80641,20681
4844,219965,3172
4846,108148,12780
4848,166924,1018
4849,206963,25641
4851,245501,102933
4854,61489,26299
4855,66999,984
4857,67093,14811
4859,95428,77670
4861,119682,15560
4862,102555,9585
4863,72979,14267
4865,120681,768
4866,272020,2100
4867,200027,11091
4873,243017,9081
4874,272152,167
4875,279286,34043
4876,245674,9378
4878,246578,141
4880,264796,11457
4881,243133,10778
4885,249478,11456
4886,198781,585
4887,267804,10796
4888,275719,23949
4889,252503,11088
4890,256380,9889
4893,80130,45964
4895,290332,13408
4896,241527,671
4897,245115,17731
4898,234354,20794
4899,265087,11469
4901,266987,1535
4902,256009,1433
4903,247425,1999
4911,76221,11834
4912,62994,16085
4914,53472,269
4915,83630,16441
4920,35140,32847
4921,24264,39938
4923,35957,43510
4925,77321,14584
4927,76299,72277
4928,75824,5781
4929,84809,23805
4930,60437,34388
4932,80661,11033
4933,80671,69716
4936,80716,3537
4941,80745,3604
4945,74483,10649
4947,76070,17689
4948,51755,34084
4949,89348,15983
4951,100054,10847
4952,89622,33525
4954,54135,299
4956,81568,42160
4957,86383,10650
4958,159273,8007
4960,160403,81442
4961,282856,50562
4963,240772,161
4964,233841,43774
4965,270259,31064
4967,283509,8342
4968,261066,55479
4969,37515,4886
4970,20697,228
4971,87747,23111
4972,66195,42597
4973,211915,194
4974,277371,11397
4975,259711,1903
4976,280778,11889
4977,283431,28171
4978,259393,9523
4979,265666,9428
4980,101452,1649
4981,90852,11938
4984,60714,42724
4987,86346,26978
4988,94318,19209
4989,278488,8386
4990,268397,12589
4992,35423,11232
4993,120737,120
4994,268995,11086
4995,268978,453
4996,228687,18939
4998,51525,11414
4999,27532,31507
5000,64652,42612
5001,36323,18783
5002,68612,12593
5003,71913,14683
5004,63415,10794
5008,51201,37257
5009,248667,8489
5010,265086,855
5012,86619,10269
5013,280707,5279
5014,277027,10950
5015,285742,1365
5016,120824,6440
5017,45555,14580
5018,104922,49410
5021,74937,6037
5022,57490,42987
5023,105789,61418
5025,273923,11857
5026,237534,6312
5027,99044,11595
5028,269746,24166
5033,100530,10170
5034,103129,18317
5038,83951,27273
5039,82288,848
5040,87078,9610
5041,85542,15035
5042,80752,16127
5043,80754,31603
5046,160399,4965
5047,240468,11891
5048,281373,11888
5049,83511,150
5051,243862,112
5053,109288,20678
5054,85271,15050
5055,106770,10423
5056,71691,11710
5057,57071,17691
5059,145046,57976
5060,66026,651
5061,87751,31955
5062,60955,20620
5063,55257,18647
5064,245844,11362
5065,265349,2637
5066,281358,10229
5069,270933,68149
5071,220627,35650
5072,293416,9606
5073,208990,11447
5074,250081,16550
5075,219405,13915
5076,106223,34723
5079,47688,43340
5080,240900,20009
5081,188453,2084
5083,295552,74692
5085,46828,51044
5087,78122,4267
5088,72353,4031
5092,265298,11870
5093,233469,9884
5094,246894,11535
5095,265713,27593
5096,109190,11212
5097,24914,29887
5098,27527,32484
5099,28988,28345
5101,86194,21921
5102,107985,21845
5103,108037,11528
5105,69995,931
5106,275022,17130
5107,251114,10592
5108,251160,8470
5109,280030,16690
5110,247745,39939
5111,107034,9272
5114,44391,32499
5117,73026,39282
5119,54269,37230
5120,69281,993
5121,75276,11698
5122,67803,41357
5125,81698,14475
5127,259288,10052
5128,238546,11979
5134,291341,9991
5135,265343,480
5137,143861,18984
5139,74174,23479
5141,75718,19050
5142,61781,38442
5146,216651,15999
5147,50986,614
5151,243736,2752
5152,277434,10590
5153,204700,40723
5159,104254,13225
5161,110146,46717
5164,108395,35614
5165,80057,7219
5167,39645,18649
5168,43983,18646
5169,38057,17058
5170,278295,13950
5171,268695,2135
5172,290212,15186
5177,35015,965
5179,80798,10889
5180,80813,16149
5182,80846,25628
5186,80888,22288
5187,80889,32030
5193,80948,15310
5198,81070,14807
5199,81071,14729
5202,81176,39543
5203,81178,39578
5205,81184,30924
5208,81237,18910
5210,81248,24919
5214,76489,24032
5218,268380,425
5219,120804,1576
5220,284490,5851
5222,264761,15647
5223,256259,25110
5224,282864,38880
5225,245574,1391
5226,85154,18172
5227,55774,24248
5229,125209,19797
5230,40679,17804
5231,35262,31805
5232,32993,13861
5233,38032,29021
5234,34116,31812
5236,97106,28213
5237,83169,10627
5238,81420,42750
5241,81480,28124
5242,81485,41034
5243,81499,11563
5244,81506,15119
5246,81529,12705
5247,76729,11006
5248,86325,15120
5250,81562,21629
5254,187738,36586
5255,279781,6020
5256,286162,39541
5258,262432,18292
5264,0157472,15028
5265,266452,9275
5266,258000,4547
5267,265662,14635
5269,254686,1791
5271,273048,41756
5275,68309,22784
5276,87100,40814
5277,87222,53426
5278,89167,24585
5279,102103,17990
5282,257756,11560
5283,283111,11452
5285,246134,35944
5288,83590,26851
5289,39204,17487
5291,42876,548
5292,76723,11590
5293,264472,1537
5294,264616,12149
5296,253867,11812
5297,266391,35080
5298,219822,441
5299,259446,8346
5300,50086,14168
5301,72705,32617
5302,72737,31671
5303,99892,2565
5304,38890,307
5305,95989,15482
5307,103035,6393
5308,94137,12154
5309,98966,11630
5312,264935,11892
5313,277296,9334
5315,226935,35694
5316,157583,10491
5319,247586,18079
5323,211443,11470
5324,282687,16643
5325,275309,1282
5329,235737,11468
5333,47892,26030
5334,99204,10164
5335,88931,42048
5337,101701,28117
5339,104466,28384
5341,71746,27094
5342,91647,26725
5343,108311,17168
5344,88256,48482
5346,100934,5203
5348,278823,9689
5349,145487,557
5352,77234,1815
5353,68326,55106
5354,64117,28289
5356,73043,39154
5357,110157,24767
5359,102753,32221
5360,86397,28466
5361,103247,12227
5363,241760,10985
5364,250797,2251
5365,239234,2894
5366,103253,20712
5367,91578,11240
5372,45591,14117
5373,50634,38360
5375,38589,28907
5377,276751,245
5378,121765,1894
5379,247199,4012
5380,278500,9026
5382,77523,15417
5383,52905,11791
5384,51758,28577
5385,77838,13963
5387,278435,1957
5388,278504,320
5389,166813,9023
5391,268690,17734
5395,71532,44800
5398,56406,53229
5400,164184,4614
5401,279493,12277
5404,90570,15677
5410,67756,811
5413,79788,7216
5414,280486,3132
5415,279778,9583
5416,298798,18408
5417,285441,13245
5418,258463,2501
5419,267913,9637
5420,245562,12100
5421,238924,16857
5422,282768,52258
5425,244479,15813
5427,82146,18905
5428,87042,14774
5433,90021,17898
5434,40823,21635
5438,100135,10169
5440,41866,13909
5443,247444,35696
5444,275847,11544
5445,181689,180
5446,252444,9555
5447,286179,57022
5448,314166,17710
5449,280590,2022
5450,258273,50035
5452,107438,11982
5458,308506,21972
5459,120912,608
5460,289408,59387
5462,305396,17043
5463,253556,6278
5464,257044,4147
5466,269499,14651
5470,44744,20324
5471,89798,49370
5473,72976,42254
5475,65234,2721
5477,254455,1364
5478,271367,8869
5479,267626,8665
5480,243585,10996
5481,295178,818
5483,303353,29047
5489,79641,6404
5490,74205,19133
5498,58888,3780
5500,88286,8764
5501,295427,13908
5502,286106,2675
5503,265930,12308
5504,287717,9488
5505,279113,9962
5506,309377,9573
5507,295701,7451
5508,274309,2750
5515,120263,34070
5516,274117,6173
5517,232083,10305
5518,82054,42337
5521,93780,10081
5522,73631,11484
5523,180052,11692
5524,300532,9266
5525,246772,3640
5527,256276,30072
5528,265459,9357
5530,258153,9296
5531,281322,15070
5534,290662,26895
5535,268219,60608
5538,88885,11243
5539,90799,19975
5540,82186,10323
5541,102059,9595
5544,80025,24750
5548,90966,9941
5553,94025,10859
5556,295254,9544
5558,235553,57351
5560,22599,31514
5561,103125,13571
5562,275688,26056
5564,283026,20616
5568,87507,16806
5569,68833,15516
5570,117883,9299
5572,303714,10611
5573,265808,12770
5574,293662,4108
5575,269329,55903
5577,280760,9685
5581,99128,18913
5582,103924,14361
5585,101821,32685
5588,77681,12262
5597,103003,11504
5599,22458,977
5600,80117,233
5601,39111,19049
5602,48281,5506
5603,44829,32961
5604,44876,32568
5605,171685,29698
5607,292542,19460
5608,250258,575
5609,308208,10550
5611,240510,9093
5612,280380,9039
5613,283832,1958
5615,245171,68569
5617,274812,11013
5618,245429,129
5619,326306,54714
5620,256415,11529
5621,290095,10771
5622,330136,38951
5625,179098,31005
5628,281364,2110
5629,298388,15173
5630,289765,9533
5632,280491,4107
5633,246677,10575
5636,271259,9260
5637,101898,21828
5638,58379,1682
5641,95649,41971
5642,79668,33831
5643,95895,24348
5644,35211,19140
5646,98575,37606
5649,51554,11868
5650,86373,12921
5651,58230,19953
5655,82362,74899
5662,120536,15313
5663,276816,12590
5666,292644,1809
5667,283084,13768
5668,283139,10994
5669,310793,1430
5670,328962,19973
5672,0287635,12600
5673,272338,8051
5675,291502,12779
5677,267248,15992
5678,227984,1613
5679,298130,565
5680,298744,14112
5682,252480,15192
5684,145937,21925
5685,296166,30309
5686,318034,16646
5689,101453,12647
5690,95327,12477
5691,107254,10285
5693,76666,11009
5694,86361,10805
5696,81696,17496
5699,80031,5917
5700,81693,31278
5703,81751,33076
5705,81777,15668
5707,81974,19429
5710,82045,11340
5712,82085,11644
5715,82118,24124
5718,82138,53922
5723,82200,26560
5729,82329,19114
5732,82351,10863
5734,85518,15900
5735,77533,12237
5736,121261,15901
5737,121262,15902
5742,82382,85058
5745,82405,25113
5746,82431,28893
5747,82432,11646
5752,82477,21764
5754,82497,42149
5765,82679,41394
5768,82763,16471
5772,82783,25468
5773,82801,19507
5777,82894,17450
5778,82748,47886
5779,82910,31646
5780,82926,14269
5782,82949,1672
5784,288477,9645
5785,322802,9012
5787,270707,13440
5788,286261,12454
5791,120679,1360
5792,299117,13441
5795,47880,48155
5796,61452,12208
5799,53804,1941
5801,60921,31918
5803,297181,8427
5808,210382,13526
5809,280665,9280
5810,298203,65
5812,297884,10712
5815,297162,10167
5816,295297,672
5818,313196,542
5819,308411,36584
5820,314725,30192
5825,36112,25037
5826,42895,11617
5828,118735,81530
5829,263734,34341
5830,55207,18993
5832,283644,29229
5833,280609,11880
5834,77549,63435
5836,51745,1377
5839,99669,12716
5840,99266,12717
5841,102782,13888
5843,103112,10750
5846,82969,96966
5847,82970,25566
5850,83000,43089
5853,81455,9538
5854,83064,14664
5857,83099,84735
5859,83111,12528
5864,83170,26325
5866,83189,31921
5867,83190,11524
5868,83193,109264
5869,83232,32077
5872,246460,36669
5873,283530,17187
5874,293815,10426
5875,295238,32625
5876,258068,8198
5878,287467,64
5879,271263,13376
5880,283160,15074
5881,307479,2103
5882,133240,9016
5883,283632,16028
5888,118767,20992
5891,77713,25239
5893,110308,25284
5899,58777,14433
5900,289848,9932
5901,262396,13369
5902,268126,2757
5903,238380,7299
5909,290329,4241
5910,83260,37335
5913,83276,35343
5914,83281,30142
5915,83284,17360
5917,83365,76397
5918,83542,40952
5923,83598,41760
5926,83641,45840
5927,83642,16363
5932,83702,42124
5933,83717,25297
5936,83745,67772
5938,83806,17590
5940,83869,28940
5941,303933,13497
5942,302640,11852
5943,252076,7303
5944,253754,201
5945,257360,2755
5947,298856,21868
5949,220580,10856
5952,167261,121
5954,307901,1429
5955,168786,13435
5956,217505,3131
5957,313737,2642
5958,282120,14317
5959,272207,11022
5960,99091,24249
5961,99160,9491
5962,106453,2149
5963,54743,20139
5965,75968,19067
5966,49414,53712
5968,100143,14931
5969,110613,11317
5970,102492,4032
5971,96283,8392
5980,71222,16938
5981,55894,21143
5984,73115,4561
5985,249371,4435
5986,68575,16993
5989,264464,640
5991,299658,1574
5992,274558,590
5993,290210,13560
5994,309912,29339
5995,253474,423
6000,80503,28679
6001,85794,262
6003,0270288,4912
6005,330069,23626
6006,305711,12090
6008,291172,35172
6012,295289,9582
6013,257568,10628
6014,271668,11078
6016,317248,598
6021,75675,11222
6022,103671,13199
6025,106500,15278
6027,101748,14667
6031,52918,34148
6032,79477,20813
6033,102500,53027
6035,29453,26252
6037,84737,19415
6039,88414,5968
6040,282209,10727
6042,311320,9082
6047,39305,20663
6051,70155,7514
6056,265116,44164
6057,326769,12253
6058,309593,9358
6059,292506,1647
6060,280720,9027
6062,308514,21189
6063,303361,10894
6064,49291,28528
6073,55597,43028
6077,83908,4193
6078,83943,10724
6084,84088,37917
6091,84228,8219
6092,84234,27088
6093,84237,10150
6095,84266,16407
6096,84293,41913
6100,84329,8288
6101,84335,15600
6103,84351,124963
6104,84352,11949
6105,84354,42134
6107,84422,42130
6109,84445,41291
6114,84488,37997
6115,84489,27609
6116,84504,25872
6121,84565,42135
6122,84597,21923
6123,84628,1563
6124,84633,17132
6125,84648,59533
6126,84654,2262
6127,84675,52772
6132,84719,30874
6133,84725,30363
6140,84777,29702
6143,84814,9699
6148,84899,47955
6154,301181,26454
6155,251127,9919
6156,300471,6038
6157,287978,9480
6159,299458,13132
6162,302674,1956
6163,291579,12112
6166,106701,12139
6170,78872,17264
6178,59573,33364
6180,100442,31598
6182,57581,22233
6183,53172,4952
6184,74851,991
6185,279331,4911
6186,279111,16072
6187,289992,11615
6188,302886,11635
6195,324080,105024
6197,278731,9613
6198,103670,7015
6201,91374,21867
6203,102303,6524
6204,107563,11244
6207,266971,21801
6211,301978,14633
6212,305669,10678
6213,314353,9567
6214,290673,979
6215,298408,13819
6216,161860,1591
6218,286499,455
6219,269347,10632
6223,283003,12079
6225,55047,36362
6227,50659,18535
6228,35417,23159
6229,67893,27236
6230,69765,42459
6231,47873,43261
6232,60182,15347
6233,106466,44968
6234,75995,37258
6235,99776,8996
6237,47030,17729
6238,99699,12157
6239,52948,11571
6240,102593,71142
6242,178868,2671
6243,218553,9669
6244,96028,45129
6245,65054,42618
6247,66579,66027
6249,285462,9557
6250,285531,6171
6252,264150,11523
6254,28597,14675
6256,74287,57447
6257,61834,42695
6260,46247,29912
6261,105824,28881
6263,264395,10782
6264,298814,9341
6265,325537,9776
6266,286788,10735
6268,316188,25461
6269,334416,51927
6271,70460,1675
6273,42593,17057
6276,40946,40718
6279,281820,6016
6281,183649,1817
6283,275277,11299
6284,337996,17995
6286,311519,7294
6287,305224,9506
6290,251736,2662
6291,300140,12093
6294,245803,11817
6295,323572,24621
6296,310281,13370
6297,311289,8326
6298,328099,13411
6299,301727,11516
6300,236027,10180
6301,67800,994
6302,50177,66918
6303,66769,10514
6305,60390,1714
6306,327920,14308
6308,91396,9930
6314,108442,12661
6315,92214,29355
6316,78504,24961
6318,102411,31633
6322,310910,10743
6323,309698,2832
6327,342275,38868
6329,252684,15098
6331,334405,16636
6332,306841,18736
6333,290334,36658
6335,118926,20689
6337,285861,15394
6338,317303,10708
6339,301414,22016
6341,308878,22958
6342,250067,15850
6344,237993,10989
6345,88915,1816
6348,86999,17464
6349,86998,15259
6350,92067,10515
6355,50631,43232
6356,50468,22201
6357,49314,11424
6358,45963,34857
6365,234215,604
6367,309530,10720
6368,281724,51230
6369,206762,23423
6370,283900,1555
6373,315327,310
6375,304081,30055
6377,266543,12
6378,317740,9654
6379,295700,9902
6380,342172,2260
6383,322259,584
6384,263671,39125
6385,298228,1088
6386,60748,5921
6387,101020,47423
6390,50972,43239
6395,69895,29425
6400,307197,51391
6404,44000,43361
6405,43067,6646
6408,71143,147729
6410,74281,15462
6412,31225,43828
6413,79100,11145
6414,57093,32328
6415,93267,47715
6416,59358,29586
6419,100200,111815
6422,59711,21027
6423,105481,37264
6424,102603,11890
6425,120142,36807
6426,48055,18721
6427,66279,37662
6428,65134,11916
6429,43137,14551
6431,47860,51426
6432,56956,42986
6433,19760,26317
6436,108330,8092
6440,101410,290
6442,103791,2470
6446,54757,30462
6447,60355,1403
6448,59183,10243
6449,53841,42541
6450,50490,37103
6452,51878,40085
6454,100211,2263
6458,60177,19728
6460,57427,3009
6461,54428,6643
6464,119215,14817
6465,76240,41426
6466,102456,41791
6467,39739,49842
6468,105483,41670
6470,65547,38765
6473,91164,36372
6474,117959,30529
6476,102900,2071
6477,36377,43516
6480,62362,32489
6482,329028,10152
6484,329717,11375
6493,318283,17813
6498,67458,35068
6502,289043,170
6503,305357,9471
6506,286635,9581
6509,71141,216
6513,31602,18569
6514,56415,113739
6515,29808,52758
6516,48947,38171
6518,99587,18886
6521,79510,42176
6522,58324,39231
6525,93660,40634
6527,45125,33454
6528,66402,19753
6530,74811,11482
6531,107146,70912
6533,69495,6949
6534,286716,1927
6535,333780,10327
6536,165982,14411
6537,181852,296
6538,324133,302
6539,325980,22
6541,311429,8698
6547,322659,32235
6548,172156,8961
6550,274166,9486
6552,301199,3472
6559,110364,20726
6561,53084,12649
6562,57523,44916
6564,325703,1996
6565,329575,4464
6566,338459,12279
6568,342167,33339
6571,319769,54580
6579,55256,430
6582,89901,10553
6584,61177,21449
6585,70915,4984
6586,328828,8273
6587,299930,8046
6591,318411,8094
6592,314630,26195
6593,322330,10330
6595,257076,9257
6596,306734,9499
6598,308508,15292
6599,54599,12491
6600,107492,41660
6602,94793,27814
6603,39335,41206
6609,58715,24192
6611,45274,833
6612,103888,26755
6613,69946,42470
6615,329101,6466
6617,316356,2055
6618,286112,11770
6620,305206,2771
6624,313911,10923
6628,87425,21989
6629,45888,18573
6630,51776,37451
6636,90103,8992
6638,86525,19053
6639,62467,11206
6641,216625,30970
6643,46438,18148
6644,91830,54898
6645,66434,636
6646,62430,3055
6650,41546,11898
6658,78721,9051
6659,100814,9362
6662,57413,936
6663,75066,12268
6664,88944,10999
6665,79073,33521
6666,68361,4593
6669,44741,3782
6671,99040,2891
6676,104504,26246
6678,99731,20815
6679,308808,19433
6683,116308,513
6684,67445,6619
6686,288045,10610
6690,284491,38874
6695,301470,11351
6703,304711,9616
6706,260414,31094
6707,303816,11547
6708,325805,7270
6709,285823,1428
6710,246592,17906
6711,335266,153
6713,291350,33320
6718,89222,27590
6721,103285,10617
6722,105839,10618
6723,108592,10619
6724,70510,11293
6725,78239,36759
6728,56632,53650
6730,77369,9584
6731,88993,8408
6732,64418,14030
6735,79826,16323
6739,42209,23325
6743,34928,23033
6744,89730,19064
6748,78908,28942
6751,331468,12767
6753,327137,13156
6754,320691,277
6755,281686,9707
6757,284034,24488
6760,310154,36791
6762,334754,17614
6763,266489,7288
6764,327850,10159
6765,328589,10934
6768,309820,5653
6769,330602,321
6770,314412,20
6771,362511,18113
6772,318202,5168
6773,286244,9662
6774,86541,837
6776,0169102,19666
6777,55031,821
6779,78199,37672
6780,103882,1358
6782,97728,11475
6783,31885,776
